2019-04-16 02:51:32,982 charges_calc.py:96  WARNING Rental start 2017-06-12 00:00:00 on or after end 2017-03-22 00:00:00 in {'product_code': 'PRD80', 'units_rented': 8, 'price_per_day': 31, 'rental_start': '6/12/17', 'rental_end': '3/22/17'}.  Skip.
2019-04-16 02:51:33,017 charges_calc.py:96  WARNING Rental start 2017-07-17 00:00:00 on or after end 2016-12-08 00:00:00 in {'product_code': 'PRD68', 'units_rented': 7, 'price_per_day': 34, 'rental_start': '7/17/17', 'rental_end': '12/8/16'}.  Skip.
2019-04-16 02:51:33,017 charges_calc.py:96  WARNING Rental start 2017-01-24 00:00:00 on or after end 2016-02-18 00:00:00 in {'product_code': 'PRD76', 'units_rented': 6, 'price_per_day': 20, 'rental_start': '1/24/17', 'rental_end': '2/18/16'}.  Skip.
2019-04-16 02:51:33,017 charges_calc.py:96  WARNING Rental start 2017-12-20 00:00:00 on or after end 2016-08-30 00:00:00 in {'product_code': 'PRD98', 'units_rented': 1, 'price_per_day': 31, 'rental_start': '12/20/17', 'rental_end': '8/30/16'}.  Skip.
2019-04-16 02:51:33,017 charges_calc.py:96  WARNING Rental start 2017-12-29 00:00:00 on or after end 2016-02-20 00:00:00 in {'product_code': 'PRD3', 'units_rented': 4, 'price_per_day': 32, 'rental_start': '12/29/17', 'rental_end': '2/20/16'}.  Skip.
2019-04-16 02:51:33,017 charges_calc.py:96  WARNING Rental start 2018-03-14 00:00:00 on or after end 2018-01-01 00:00:00 in {'product_code': 'PRD80', 'units_rented': 7, 'price_per_day': 35, 'rental_start': '3/14/18', 'rental_end': '1/1/18'}.  Skip.
2019-04-16 02:51:33,018 charges_calc.py:96  WARNING Rental start 2017-05-30 00:00:00 on or after end 2016-06-04 00:00:00 in {'product_code': 'PRD84', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '5/30/17', 'rental_end': '6/4/16'}.  Skip.
2019-04-16 02:51:33,018 charges_calc.py:96  WARNING Rental start 2018-06-26 00:00:00 on or after end 2017-01-09 00:00:00 in {'product_code': 'PRD88', 'units_rented': 2, 'price_per_day': 30, 'rental_start': '6/26/18', 'rental_end': '1/9/17'}.  Skip.
2019-04-16 02:51:33,018 charges_calc.py:96  WARNING Rental start 2017-06-06 00:00:00 on or after end 2016-01-09 00:00:00 in {'product_code': 'PRD89', 'units_rented': 10, 'price_per_day': 14, 'rental_start': '6/6/17', 'rental_end': '1/9/16'}.  Skip.
2019-04-16 02:51:33,018 charges_calc.py:96  WARNING Rental start 2018-05-11 00:00:00 on or after end 2016-02-03 00:00:00 in {'product_code': 'PRD22', 'units_rented': 2, 'price_per_day': 8, 'rental_start': '5/11/18', 'rental_end': '2/3/16'}.  Skip.
2019-04-16 02:51:33,018 charges_calc.py:96  WARNING Rental start 2017-04-14 00:00:00 on or after end 2016-08-04 00:00:00 in {'product_code': 'PRD74', 'units_rented': 1, 'price_per_day': 8, 'rental_start': '4/14/17', 'rental_end': '8/4/16'}.  Skip.
2019-04-16 02:51:33,018 charges_calc.py:96  WARNING Rental start 2018-07-23 00:00:00 on or after end 2017-06-04 00:00:00 in {'product_code': 'PRD11', 'units_rented': 10, 'price_per_day': 23, 'rental_start': '7/23/18', 'rental_end': '6/4/17'}.  Skip.
2019-04-16 02:51:33,019 charges_calc.py:96  WARNING Rental start 2018-07-19 00:00:00 on or after end 2017-12-18 00:00:00 in {'product_code': 'PRD58', 'units_rented': 10, 'price_per_day': 28, 'rental_start': '7/19/18', 'rental_end': '12/18/17'}.  Skip.
2019-04-16 02:51:33,019 charges_calc.py:96  WARNING Rental start 2017-01-03 00:00:00 on or after end 2016-08-01 00:00:00 in {'product_code': 'PRD83', 'units_rented': 8, 'price_per_day': 6, 'rental_start': '1/3/17', 'rental_end': '8/1/16'}.  Skip.
2019-04-16 02:51:33,019 charges_calc.py:96  WARNING Rental start 2018-11-30 00:00:00 on or after end 2017-02-25 00:00:00 in {'product_code': 'PRD39', 'units_rented': 2, 'price_per_day': 11, 'rental_start': '11/30/18', 'rental_end': '2/25/17'}.  Skip.
2019-04-16 02:51:33,019 charges_calc.py:96  WARNING Rental start 2018-12-04 00:00:00 on or after end 2017-04-05 00:00:00 in {'product_code': 'PRD9', 'units_rented': 5, 'price_per_day': 16, 'rental_start': '12/4/18', 'rental_end': '4/5/17'}.  Skip.
2019-04-16 02:51:33,019 charges_calc.py:96  WARNING Rental start 2018-03-02 00:00:00 on or after end 2017-07-25 00:00:00 in {'product_code': 'PRD83', 'units_rented': 7, 'price_per_day': 13, 'rental_start': '3/2/18', 'rental_end': '7/25/17'}.  Skip.
2019-04-16 02:51:33,019 charges_calc.py:96  WARNING Rental start 2018-12-15 00:00:00 on or after end 2018-07-30 00:00:00 in {'product_code': 'PRD76', 'units_rented': 10, 'price_per_day': 27, 'rental_start': '12/15/18', 'rental_end': '7/30/18'}.  Skip.
2019-04-16 02:51:33,020 charges_calc.py:96  WARNING Rental start 2018-03-23 00:00:00 on or after end 2017-05-23 00:00:00 in {'product_code': 'PRD75', 'units_rented': 10, 'price_per_day': 6, 'rental_start': '3/23/18', 'rental_end': '5/23/17'}.  Skip.
2019-04-16 02:51:33,020 charges_calc.py:96  WARNING Rental start 2018-12-17 00:00:00 on or after end 2017-06-21 00:00:00 in {'product_code': 'PRD23', 'units_rented': 8, 'price_per_day': 5, 'rental_start': '12/17/18', 'rental_end': '6/21/17'}.  Skip.
2019-04-16 02:51:33,020 charges_calc.py:96  WARNING Rental start 2016-10-13 00:00:00 on or after end 2016-08-11 00:00:00 in {'product_code': 'PRD79', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '10/13/16', 'rental_end': '8/11/16'}.  Skip.
2019-04-16 02:51:33,020 charges_calc.py:96  WARNING Rental start 2017-09-13 00:00:00 on or after end 2017-05-01 00:00:00 in {'product_code': 'PRD13', 'units_rented': 2, 'price_per_day': 23, 'rental_start': '9/13/17', 'rental_end': '5/1/17'}.  Skip.
2019-04-16 02:51:33,020 charges_calc.py:96  WARNING Rental start 2018-01-20 00:00:00 on or after end 2017-03-22 00:00:00 in {'product_code': 'PRD63', 'units_rented': 3, 'price_per_day': 21, 'rental_start': '1/20/18', 'rental_end': '3/22/17'}.  Skip.
2019-04-16 02:51:33,021 charges_calc.py:96  WARNING Rental start 2016-11-15 00:00:00 on or after end 2016-05-02 00:00:00 in {'product_code': 'PRD66', 'units_rented': 9, 'price_per_day': 16, 'rental_start': '11/15/16', 'rental_end': '5/2/16'}.  Skip.
2019-04-16 02:51:33,021 charges_calc.py:96  WARNING Rental start 2018-11-20 00:00:00 on or after end 2016-01-03 00:00:00 in {'product_code': 'PRD38', 'units_rented': 8, 'price_per_day': 39, 'rental_start': '11/20/18', 'rental_end': '1/3/16'}.  Skip.
2019-04-16 02:51:33,021 charges_calc.py:96  WARNING Rental start 2018-07-28 00:00:00 on or after end 2016-07-15 00:00:00 in {'product_code': 'PRD31', 'units_rented': 7, 'price_per_day': 31, 'rental_start': '7/28/18', 'rental_end': '7/15/16'}.  Skip.
2019-04-16 02:51:33,021 charges_calc.py:96  WARNING Rental start 2018-10-20 00:00:00 on or after end 2018-09-17 00:00:00 in {'product_code': 'PRD33', 'units_rented': 6, 'price_per_day': 13, 'rental_start': '10/20/18', 'rental_end': '9/17/18'}.  Skip.
2019-04-16 02:51:33,021 charges_calc.py:96  WARNING Rental start 2018-09-29 00:00:00 on or after end 2016-11-03 00:00:00 in {'product_code': 'PRD34', 'units_rented': 8, 'price_per_day': 20, 'rental_start': '9/29/18', 'rental_end': '11/3/16'}.  Skip.
2019-04-16 02:51:33,022 charges_calc.py:96  WARNING Rental start 2018-08-11 00:00:00 on or after end 2016-08-16 00:00:00 in {'product_code': 'PRD93', 'units_rented': 7, 'price_per_day': 25, 'rental_start': '8/11/18', 'rental_end': '8/16/16'}.  Skip.
2019-04-16 02:51:33,022 charges_calc.py:96  WARNING Rental start 2017-12-24 00:00:00 on or after end 2017-12-24 00:00:00 in {'product_code': 'PRD89', 'units_rented': 4, 'price_per_day': 36, 'rental_start': '12/24/17', 'rental_end': '12/24/17'}.  Skip.
2019-04-16 02:51:33,022 charges_calc.py:96  WARNING Rental start 2017-05-24 00:00:00 on or after end 2016-03-30 00:00:00 in {'product_code': 'PRD35', 'units_rented': 3, 'price_per_day': 16, 'rental_start': '5/24/17', 'rental_end': '3/30/16'}.  Skip.
2019-04-16 02:51:33,022 charges_calc.py:96  WARNING Rental start 2018-01-07 00:00:00 on or after end 2017-07-19 00:00:00 in {'product_code': 'PRD30', 'units_rented': 9, 'price_per_day': 22, 'rental_start': '1/7/18', 'rental_end': '7/19/17'}.  Skip.
2019-04-16 02:51:33,022 charges_calc.py:96  WARNING Rental start 2018-12-23 00:00:00 on or after end 2017-05-19 00:00:00 in {'product_code': 'PRD72', 'units_rented': 7, 'price_per_day': 32, 'rental_start': '12/23/18', 'rental_end': '5/19/17'}.  Skip.
2019-04-16 02:51:33,022 charges_calc.py:96  WARNING Rental start 2018-07-10 00:00:00 on or after end 2016-03-06 00:00:00 in {'product_code': 'PRD3', 'units_rented': 4, 'price_per_day': 12, 'rental_start': '7/10/18', 'rental_end': '3/6/16'}.  Skip.
2019-04-16 02:51:33,023 charges_calc.py:96  WARNING Rental start 2018-05-18 00:00:00 on or after end 2018-03-14 00:00:00 in {'product_code': 'PRD61', 'units_rented': 6, 'price_per_day': 12, 'rental_start': '5/18/18', 'rental_end': '3/14/18'}.  Skip.
2019-04-16 02:51:33,023 charges_calc.py:96  WARNING Rental start 2016-12-16 00:00:00 on or after end 2016-09-10 00:00:00 in {'product_code': 'PRD43', 'units_rented': 8, 'price_per_day': 24, 'rental_start': '12/16/16', 'rental_end': '9/10/16'}.  Skip.
2019-04-16 02:51:33,023 charges_calc.py:96  WARNING Rental start 2018-04-24 00:00:00 on or after end 2017-08-07 00:00:00 in {'product_code': 'PRD71', 'units_rented': 4, 'price_per_day': 21, 'rental_start': '4/24/18', 'rental_end': '8/7/17'}.  Skip.
2019-04-16 02:51:33,023 charges_calc.py:96  WARNING Rental start 2018-04-14 00:00:00 on or after end 2016-02-15 00:00:00 in {'product_code': 'PRD60', 'units_rented': 3, 'price_per_day': 37, 'rental_start': '4/14/18', 'rental_end': '2/15/16'}.  Skip.
2019-04-16 02:51:33,023 charges_calc.py:96  WARNING Rental start 2017-02-03 00:00:00 on or after end 2016-12-11 00:00:00 in {'product_code': 'PRD34', 'units_rented': 4, 'price_per_day': 27, 'rental_start': '2/3/17', 'rental_end': '12/11/16'}.  Skip.
2019-04-16 02:51:33,023 charges_calc.py:96  WARNING Rental start 2016-10-15 00:00:00 on or after end 2016-05-25 00:00:00 in {'product_code': 'PRD44', 'units_rented': 4, 'price_per_day': 39, 'rental_start': '10/15/16', 'rental_end': '5/25/16'}.  Skip.
2019-04-16 02:51:33,024 charges_calc.py:96  WARNING Rental start 2018-03-18 00:00:00 on or after end 2016-09-25 00:00:00 in {'product_code': 'PRD0', 'units_rented': 4, 'price_per_day': 28, 'rental_start': '3/18/18', 'rental_end': '9/25/16'}.  Skip.
2019-04-16 02:51:33,024 charges_calc.py:96  WARNING Rental start 2018-09-16 00:00:00 on or after end 2017-01-11 00:00:00 in {'product_code': 'PRD54', 'units_rented': 9, 'price_per_day': 15, 'rental_start': '9/16/18', 'rental_end': '1/11/17'}.  Skip.
2019-04-16 02:51:33,024 charges_calc.py:96  WARNING Rental start 2018-05-16 00:00:00 on or after end 2018-03-15 00:00:00 in {'product_code': 'PRD48', 'units_rented': 9, 'price_per_day': 39, 'rental_start': '5/16/18', 'rental_end': '3/15/18'}.  Skip.
2019-04-16 02:51:33,024 charges_calc.py:96  WARNING Rental start 2018-08-01 00:00:00 on or after end 2018-04-07 00:00:00 in {'product_code': 'PRD35', 'units_rented': 5, 'price_per_day': 40, 'rental_start': '8/1/18', 'rental_end': '4/7/18'}.  Skip.
2019-04-16 02:51:33,024 charges_calc.py:96  WARNING Rental start 2018-08-24 00:00:00 on or after end 2018-08-14 00:00:00 in {'product_code': 'PRD16', 'units_rented': 8, 'price_per_day': 6, 'rental_start': '8/24/18', 'rental_end': '8/14/18'}.  Skip.
2019-04-16 02:51:33,025 charges_calc.py:96  WARNING Rental start 2018-12-29 00:00:00 on or after end 2016-09-08 00:00:00 in {'product_code': 'PRD12', 'units_rented': 3, 'price_per_day': 27, 'rental_start': '12/29/18', 'rental_end': '9/8/16'}.  Skip.
2019-04-16 02:51:33,025 charges_calc.py:96  WARNING Rental start 2018-05-31 00:00:00 on or after end 2018-04-08 00:00:00 in {'product_code': 'PRD10', 'units_rented': 5, 'price_per_day': 24, 'rental_start': '5/31/18', 'rental_end': '4/8/18'}.  Skip.
2019-04-16 02:51:33,025 charges_calc.py:96  WARNING Rental start 2018-03-12 00:00:00 on or after end 2016-09-28 00:00:00 in {'product_code': 'PRD66', 'units_rented': 3, 'price_per_day': 5, 'rental_start': '3/12/18', 'rental_end': '9/28/16'}.  Skip.
2019-04-16 02:51:33,025 charges_calc.py:96  WARNING Rental start 2017-10-05 00:00:00 on or after end 2016-01-11 00:00:00 in {'product_code': 'PRD12', 'units_rented': 10, 'price_per_day': 10, 'rental_start': '10/5/17', 'rental_end': '1/11/16'}.  Skip.
2019-04-16 02:51:33,026 charges_calc.py:96  WARNING Rental start 2016-11-20 00:00:00 on or after end 2016-08-17 00:00:00 in {'product_code': 'PRD54', 'units_rented': 8, 'price_per_day': 18, 'rental_start': '11/20/16', 'rental_end': '8/17/16'}.  Skip.
